ImpactID,DisNo,Classification_Key,Location,ISO,Start_Year,Total_Damage_USD,Total_Damage_Adj_USD
a5c0cbb3b6927c1eb1a791df136d582c,2023-0565-USA,nat-met-sto-tro,"Tampa, St. Petersburg, Sarasota, Tarpon Springs, Fort Myers Naples (Florida); Brooks and Lowndes Counties (Georgia); Mt. Pleasant, Edisto Beach, and Folly Beach (South Carolina); Whiteville, Wilmington, Outer Banks (North Carolina)",USA,2023,3500000.0,3500000.0
57a5401cef8e9a5a19910f5b7641ef9a,2023-0651-USA,nat-hyd-flo-flo,"New York city; New Jersey, Connecticut, Texas, Oklahoma, and Arkansas",USA,2023,,
0dcbe732ac540388cd5cf957af743b15,2023-0656-USA,nat-met-sto-sev,"Nebraska, Texas, Oklahoma, Missouri, and Kentucky",USA,2023,1600000.0,1600000.0
862180e1258c91be842efad0a2d510f0,2023-0785-USA,nat-hyd-flo-flo,Portland City area (Oregon State); Snohomish and Wahkiakum Counties (Washington State),USA,2023,,
63a65b0dcca5ef87a46df95448d5ccd5,2023-0826-USA,nat-met-sto-sev,"Nashville City, Davidson County; Clarksville City, Montgomery County in (Tennesee state); Louisiana; Connecticut",USA,2023,100000.0,100000.0
7e275a737304906eac2669ed494eed92,2023-0843-USA,nat-met-sto-sev,"Massachusetts, Maine, New Jersey, New York, Pennsylvania and South Carolina",USA,2023,1300000.0,1300000.0
96aa5735fbf4a226d4a3a40259b21a94,2023-9868-USA,nat-cli-dro-dro,"Texas, Louisiana, Oklahoma, Kansas, Illinois, Missouri, Nebraska, Washington, Oregon, Montana",USA,2023,14500000.0,14500000.0
fb9fa53a1087df41ec3ba19756bfa00e,2024-0004-USA,nat-met-sto-sev,"New Mexico, Colorado, Kansas, Nebraska, South Dakota, and Iowa; Panama City and Jackson County (Florida), Cottonwood (Alabama), Bamberg (South Carolina), Catawba County (North Craolina).",USA,2024,2850000.0,
0534ee321c14fdfe73c9b22718191506,2024-0005-USA,nat-met-sto-bli,"Pennsylvania, Massachusetts, New York, Oregon, Maine, Mississippi, Tennessee Arkansas, Illinois, Wisconsin, Washington, Kentucky, New Jersey, Louisiana states.",USA,2024,3800000.0,
fa5fd58e2595f2cf4dc66d4db0da7ede,2024-0062-USA,nat-met-sto-sev,"Los Angeles, Monterrey, Santa Barbara, Ventura, San Diego, Santa Clara, San Mateo, Santa Cruz, Sutter and Sacramento (California)",USA,2024,1100000.0,
300ff8d9970f11fe3f62a6c15e70ab19,2024-0079-USA,nat-met-sto-sev,"New Mexico, Colorado, Oklahoma, Lousiana, Texas, Pennsylvania, New Jersey, New York, Connecticut., Mississippi, Wisconsin, Massachusetts, New Hampshire",USA,2024,1300000.0,
ef710ae48d8091e8a42545c176dddb31,2024-0126-USA,nat-cli-wil-wil,"Texas, Oklahoma",USA,2024,700000.0,
7d47cc1d04fef9200354f13153afac6c,2024-0173-USA,nat-met-sto-tor,"Ohio, Indiana, Kentucky, Kansas, Oklahoma, Illinois and Arkansas",USA,2024,5900000.0,
38e3e52c9508bee2b253854fe16b38b7,2024-0193-USA,nat-met-sto-sev,"California, Maine, Great Lakes, New England, Oklahoma, Ohio, West Virginia, Kentucky, Tennessee, Georgia, Pennsylvania, New Hampshire, New York, New Jersey, Massachusetts",USA,2024,2500000.0,
12babdfa7820da13a5bf601b9bad3d4c,2024-0205-USA,nat-hyd-flo-flo,"Texas, Louisiana, MIssissippi, Florida, Colorado, Nebraska, and Wyoming",USA,2024,2750000.0,
378a982ca0b3169f7aa739f481fec21f,2024-0266-USA,nat-met-sto-tor,"Oklahoma, Iowa, Nebraska, Texas, Kansas, Missouri, Michigan, Tennessee, North and South Craolinas",USA,2024,,
d2da589bcc26bf445c38002f62c9510b,2024-0288-CAN,nat-cli-wil-for,"Fort Nelson, Carpenter Lake, Fontas, and Doig River First Nation reserve (British Columbia); Alberta, Manitoba Provinces",CAN,2024,,
05acdf3b5cb5918136c2bf059663d869,2024-0307-USA,nat-met-sto-sev,"Houston (Texas); Kansas, Oklahoma, Missouri, Iowa, Wisconsin, Illinois, Nebraska",USA,2024,4800000.0,
c6ef4f62680f9da52ffc9f3ed7e927fb,2024-0314-USA,nat-met-sto-tor,Greenfield (Iowa state),USA,2024,,
0a6e1b2b208d1cf541debc8677ce4658,2024-0340-USA,nat-met-sto-sev,"Arkansas, northern Texas, eastern Oklahoma, Kentucky, Alabama, Colorado, Missouri, Illinois",USA,2024,2500000.0,
e95010061042509eb85f206f738c7168,2024-0351-USA,nat-met-sto-sev,"Texas, Colorado",USA,2024,1900000.0,
a69294584778cfc2af081b9529afa12b,2024-0403-USA,nat-cli-wil-for,"Otero and Lincoln Counties (New Mexico); California, Washington states",USA,2024,1200000.0,
d25f2ea5a3fe84d23d76a67a3f5dd640,2024-0422-CAN,nat-met-sto-tro,Nouvelle Ecosse,CAN,2024,,
fc759201f69f5fdda292f31c9f82479c,2024-0422-USA,nat-met-sto-tro,"Texas, Louisiana",USA,2024,6000000.0,
4952fc712dedc4c3e9076b518b6a5a1d,2024-0463-CAN,nat-cli-wil-wil,Quebec province,CAN,2024,,
b055f2a63283eb1cabb4ee6144ec4b71,2024-0524-CAN,nat-cli-wil-wil,National park Jasper (Alberta province); Colombie-Britannique,CAN,2024,1000000.0,
c8fd0cd342ae327d7f1c4c409997b002,2024-0573-CAN,nat-met-sto-tro,Quebec,CAN,2024,2950000.0,
297e6ef57e21258c14063684d1ff8b4d,2024-0573-USA,nat-met-sto-tro,"Tampa, Manatee, and St. Petersburg (Florida); Georgia; South Carolina, North Carolina, Virginia, New Yprk, Pennsylvania",USA,2024,2250000.0,
072441b48287a9b92d44031647f54d4a,2024-0669-USA,nat-cli-wil-wil,"Los Angeles, Orange, Riverside, San Bernardino counties (California); Grant, Crook, and Wheeler Counties (Oregon); Nevada",USA,2024,,
80234918f59f6380f3f88aa0eaa736e5,2024-0693-USA,nat-met-sto-tro,"Florida, Georgia, North Carolina, South Carolina, Tennessee, Kentucky, Indiana and Virginia",USA,2024,56000000.0,
e93fa5d59a214bbde2de70b1e82901df,2024-0722-USA,nat-met-sto-tro,"Hillsborough, Pinellas, Sarasota Volusia, Saint Petersburg, Tampa, (Florida state)",USA,2024,38000000.0,
6e26acc38a6baf7d2b9d070a28480ddf,2024-0788-USA,nat-hyd-flo-fla,"Roswell (Chaves county, Eastern New Mexico)",USA,2024,,
4b2fb0aaabe0142bbc75a4177a6cb4c5,2024-0814-USA,nat-met-sto-sev,"Oklahoma, Missouri, Arkansas states",USA,2024,,
a773856c77508c4e2f26f0ccf97b1268,2024-0827-USA,nat-cli-wil-wil,Ventura county (California),USA,2024,100000.0,
59c01404aca16dce496c70b73f650dd1,2024-0897-USA,nat-cli-wil-wil,"Near Malibu city, Santa Monica mountains (Los Angeles County, California)",USA,2024,,
